id,locationName,address,websiteURL,contact,hasEBT,hasMarketMatch,rewards,coupons,position__lat,position__long,season_1_start,season_1_end,season_2_start,season_2_end,days,frequency,time_open,time_close,,searchLink,phoneNumber,email,storeType,freshFruit,freshVegetables,freshDairy,unprocessedMeat,flagged,flagReason,noInfo,permanentlyClosed,comments
355,Kasturi #None,"3580 W 3rd St, Los Angeles, CA 90020",null,null,TRUE,FALSE,null,null,34.068874,-118.294012,,,,,,,,,,"Kasturi #None 3580 W 3rd St, Los Angeles, CA 90020",(213) 302-2848,,Restaurant,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
356,Dannys Market,"2730 Wabash Ave, Los Angeles, CA 90033",null,null,TRUE,FALSE,null,null,34.050804,-118.199156,,,,,,,,,,"Dannys Market 2730 Wabash Ave, Los Angeles, CA 90033",,,,,,,,FALSE,,TRUE,FALSE,
357,Best Big Bargain Store,"2761 Pico Blvd, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.047548,-118.299298,,,,,,,,,,"Best Big Bargain Store 2761 Pico Blvd, Los Angeles, CA 90006",(323) 264-8838,,Convenience Store,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
358,Rosita's Mini Market,"1320 E 41st St, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.008956,-118.25131,,,,,,,,,,"Rosita's Mini Market 1320 E 41st St, Los Angeles, CA 90011",,,,,,,,FALSE,,TRUE,FALSE,
359,Ediths Market #2,"603 N Evergreen Ave, Los Angeles, CA 90033",null,null,TRUE,FALSE,null,null,34.046109,-118.199,,,,,,,,,,"Ediths Market #2 603 N Evergreen Ave, Los Angeles, CA 90033",,,Convenience Store,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
360,Flor Minimarket,"1400 E 41st St, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.00877,-118.249241,,,,,,,,,,"Flor Minimarket 1400 E 41st St, Los Angeles, CA 90011",,,,,,,,FALSE,,TRUE,FALSE,
361,Trojan1970,"3000 S Vermont Ave, Los Angeles, CA 90007",null,null,TRUE,FALSE,null,null,34.027265,-118.291365,,,,,,,,,,"Trojan1970 3000 S Vermont Ave, Los Angeles, CA 90007",(323) 732-2734,,Convenience Store,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
362,Jean's Market,"919 Forest Ave, Los Angeles, CA 90033",null,null,TRUE,FALSE,null,null,34.050391,-118.198376,,,,,,,,,,"Jean's Market 919 Forest Ave, Los Angeles, CA 90033",,,,,,,,TRUE,Liquor Store,FALSE,FALSE,
363,Remy Market,"559 N Hoover St, Los Angeles, CA 90004",null,null,TRUE,FALSE,null,null,34.081118,-118.284639,,,,,,,,,,"Remy Market 559 N Hoover St, Los Angeles, CA 90004",,CLOSED,DON'T INCLUDE,,,,,FALSE,,FALSE,FALSE,
364,Mexicali Food Meat Market,"2791 W Pico Blvd, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.047506,-118.300142,,,,,,,,,,"Mexicali Food Meat Market 2791 W Pico Blvd, Los Angeles, CA 90006",,,Restaurant,,,,,FALSE,,FALSE,FALSE,
365,Peter Pan Market,"2791 W Pico Blvd, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.047506,-118.300142,,,,,,,,,,"Peter Pan Market 2791 W Pico Blvd, Los Angeles, CA 90006",,,Convenience Store,LOW,LOW,LOW,LOW,TRUE,Dollar Store,FALSE,FALSE,
366,Mercado Benito Juarez,"3270 W 8th St, Los Angeles, CA 90005",null,null,TRUE,FALSE,null,null,34.057547,-118.299638,,,,,,,,,,"Mercado Benito Juarez 3270 W 8th St, Los Angeles, CA 90005",,,Restaurant,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
367,M & K Mini Market,"4117 S Central Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.008697,-118.256779,,,,,,,,,,"M & K Mini Market 4117 S Central Ave, Los Angeles, CA 90011",,,Convenience Store,LOW,NONE,LOW,NONE,TRUE,Dollar Store,FALSE,FALSE,
368,Twins Produce,"3003 W Olympic Blvd, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.052951,-118.30048,,,,,,,,,,"Twins Produce 3003 W Olympic Blvd, Los Angeles, CA 90006",,,Convenience Store,LOW,LOW,LOW,NONE,FALSE,,FALSE,FALSE,
369,Charle's Mini Market & Party Rental,"1854 W Washington Blvd, Los Angeles, CA 90007",null,null,TRUE,FALSE,null,null,34.039827,-118.299126,,,,,,,,,,"Charle's Mini Market & Party Rental 1854 W Washington Blvd, Los Angeles, CA 90007",,,Other,,,,,FALSE,,FALSE,FALSE,
370,"H Mart Ecc, Llc","3500 W 6th St, Los Angeles, CA 90020",null,null,TRUE,FALSE,null,null,34.063124,-118.298613,,,,,,,,,,"H Mart Ecc, Llc 3500 W 6th St, Los Angeles, CA 90020",,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
371,El Mercadito Market,"2700 Pomeroy Ave, Los Angeles, CA 90033",null,null,TRUE,FALSE,null,null,34.053227,-118.197549,,,,,,,,,,"El Mercadito Market 2700 Pomeroy Ave, Los Angeles, CA 90033",,,Convenience Store,LOW,LOW,LOW,LOW,TRUE,Liquor Store,FALSE,FALSE,
372,Los 3 Migueles Market,"4151 S Central Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.008227,-118.256751,,,,,,,,,,"Los 3 Migueles Market 4151 S Central Ave, Los Angeles, CA 90011",,,Convenience Store,HIGH,LOW,LOW,NONE,FALSE,,FALSE,FALSE,
373,La Alicia Meat Market,"3116 E 4th St, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.03553,-118.200695,,,,,,,,,,"La Alicia Meat Market 3116 E 4th St, Los Angeles, CA 90063",,,Meat,LOW,LOW,LOW,HIGH,FALSE,,FALSE,FALSE,
374,Adlong Market,"1550 W Adams Blvd, Los Angeles, CA 90007",null,null,TRUE,FALSE,null,null,34.03228,-118.296171,,,,,,,,,,"Adlong Market 1550 W Adams Blvd, Los Angeles, CA 90007",,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
375,Health Nutrition,"4158 S Central Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.008046,-118.256372,,,,,,,,,,"Health Nutrition 4158 S Central Ave, Los Angeles, CA 90011",,,Convenience Store,LOW,LOW,LOW,LOW,FALSE,,FALSE,FALSE,
376,Jons Market,"3667 W 3rd St, Los Angeles, CA 90020",null,null,TRUE,FALSE,null,null,34.069327,-118.296119,,,,,,,,,,"Jons Market 3667 W 3rd St, Los Angeles, CA 90020",,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
377,L.A. Market,"246 E Martin Luther King Jr Blvd, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.011009,-118.269737,,,,,,,,,,"L.A. Market 246 E Martin Luther King Jr Blvd, Los Angeles, CA 90011",,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
378,Mt Bargain,"152 S Fresno St, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.037377,-118.199587,,,,,,,,,,"Mt Bargain 152 S Fresno St, Los Angeles, CA 90063",,,Convenience Store,NONE,NONE,HIGH,LOW,FALSE,,FALSE,FALSE,
379,Wooltari - Los Angeles,"3030 W Olympic Blvd, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.05236,-118.30135,,,,,,,,,,"Wooltari - Los Angeles 3030 W Olympic Blvd, Los Angeles, CA 90006",,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
380,Sofi Mini Market,"4074 Avalon Blvd, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.00945,-118.265064,,,,,,,,,,"Sofi Mini Market 4074 Avalon Blvd, Los Angeles, CA 90011",,,Convenience Store,NONE,NONE,LOW,NONE,FALSE,,FALSE,FALSE,
381,Hb Meat Mkarket Inc.,"4077 Avalon Blvd, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.009342,-118.265448,,,,,,,,,,"Hb Meat Mkarket Inc. 4077 Avalon Blvd, Los Angeles, CA 90011",,,Meat,LOW,LOW,LOW,HIGH,FALSE,,FALSE,FALSE,
382,Rancho Zapotillo,"3003 Wabash Ave, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.050147,-118.196692,,,,,,,,,,"Rancho Zapotillo 3003 Wabash Ave, Los Angeles, CA 90063",,,Restaurant,LOW,LOW,LOW,LOW,FALSE,,FALSE,FALSE,
383,Haely's Water Store,"1063 E 42nd St, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.007611,-118.256978,,,,,,,,,,"Haely's Water Store 1063 E 42nd St, Los Angeles, CA 90011",,,Restaurant,NONE,NONE,HIGH,NONE,FALSE,,FALSE,FALSE,
384,Malabar Market,"3054 Malabar St, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.045769,-118.196914,,,,,,,,,,"Malabar Market 3054 Malabar St, Los Angeles, CA 90063",,,Convenience Store,NONE,NONE,LOW,NONE,FALSE,,FALSE,FALSE,
385,Rocket #5706,"304 N Vermont Ave, Los Angeles, CA 90066",null,null,TRUE,FALSE,null,null,34.076691,-118.291465,,,,,,,,,,"Rocket #5706 304 N Vermont Ave, Los Angeles, CA 90066",,,Convenience Store,NONE,NONE,NONE,NONE,TRUE,Liquor Store,FALSE,FALSE,
386,1 Dollar Store,"3705 W 3rd St, Los Angeles, CA 90004",null,null,TRUE,FALSE,null,null,34.069163,-118.296985,,,,,,,,,,"1 Dollar Store 3705 W 3rd St, Los Angeles, CA 90004",,,Convenience Store,LOW,LOW,LOW,NONE,TRUE,Dollar Store,FALSE,FALSE,
387,Jons Market,"3334 W 8th St, Los Angeles, CA 90005",null,null,TRUE,FALSE,null,null,34.057478,-118.301353,,,,,,,,,,"Jons Market 3334 W 8th St, Los Angeles, CA 90005",,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
388,Dnb Bargain Store,"3000 Wabash Ave, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.049581,-118.196375,,,,,,,,,,"Dnb Bargain Store 3000 Wabash Ave, Los Angeles, CA 90063",(323) 968-1010,,DON'T INCLUDE,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,Bargain store
389,La Flor Bakery #1,"4101 S Avalon Blvd, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.009044,-118.265522,,,,,,,,,,"La Flor Bakery #1 4101 S Avalon Blvd, Los Angeles, CA 90011",(323) 235-4140,,Bakery,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,Bakery
390,Conchita Market,"3432 N Broadway, Los Angeles, CA 90031",null,null,TRUE,FALSE,null,null,34.073613,-118.204121,,,,,,,,,,"Conchita Market 3432 N Broadway, Los Angeles, CA 90031",323-223-5732,,DON'T INCLUDE,,,,,FALSE,,TRUE,FALSE,
391,Asian Mart,"3732 W 3rd St, Los Angeles, CA 90020",null,null,TRUE,FALSE,null,null,34.06888,-118.297496,,,,,,,,,,"Asian Mart 3732 W 3rd St, Los Angeles, CA 90020",,,Grocery,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,No fresh food
392,Mercado Garibaldi,"4212 S Central Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.007042,-118.256203,,,,,,,,,,"Mercado Garibaldi 4212 S Central Ave, Los Angeles, CA 90011",323-235-2724,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,Primarily meat
393,Deshi Food And Groceries,"3723 W 3rd St, Los Angeles, CA 90020",null,null,TRUE,FALSE,null,null,34.069269,-118.297418,,,,,,,,,,"Deshi Food And Groceries 3723 W 3rd St, Los Angeles, CA 90020",(213) 389-9644,,Restaurant,HIGH,HIGH,LOW,LOW,FALSE,,FALSE,FALSE,
394,The Cheap Store,"142 E Martin Luther King Jr Blvd, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.010965,-118.272397,,,,,,,,,,"The Cheap Store 142 E Martin Luther King Jr Blvd, Los Angeles, CA 90011",,,DON'T INCLUDE,,,,,FALSE,,TRUE,FALSE,
395,Miranda Mini Market,"136 E Martin Luther King Jr Blvd, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.010955,-118.272484,,,,,,,,,,"Miranda Mini Market 136 E Martin Luther King Jr Blvd, Los Angeles, CA 90011",,,DON'T INCLUDE,,,,,FALSE,,TRUE,FALSE,
396,Mi Oaxaca Market,"3824 Beverly Blvd, Los Angeles, CA 90004",null,null,TRUE,FALSE,null,null,34.07616,-118.292794,,,,,,,,,,"Mi Oaxaca Market 3824 Beverly Blvd, Los Angeles, CA 90004",213-384-6818,,Grocery,HIGH,HIGH,NONE,NONE,FALSE,,FALSE,FALSE,"Pictures say they do, but phone call don't"
397,El Gallo Mini Mart,"4072 San Pedro St, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.009558,-118.268697,,,,,,,,,,"El Gallo Mini Mart 4072 San Pedro St, Los Angeles, CA 90011",,,DON'T INCLUDE,,,,,FALSE,Other (Not Recommended),FALSE,FALSE,
398,Cocos Place,"808 Blades St, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.047048,-118.196029,,,,,,,,,,"Cocos Place 808 Blades St, Los Angeles, CA 90063",,,DON'T INCLUDE,,,,,FALSE,,TRUE,FALSE,
399,Osi Foodmart,"601 N Virgil Ave, Los Angeles, CA 90004",null,null,TRUE,FALSE,null,null,34.081918,-118.287035,,,,,,,,,,"Osi Foodmart 601 N Virgil Ave, Los Angeles, CA 90004",,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,Limited photo selection
400,Mi Carnal Market #2,"128 E Martin Luther King Jr Blvd, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.010939,-118.272605,,,,,,,,,,"Mi Carnal Market #2 128 E Martin Luther King Jr Blvd, Los Angeles, CA 90011",,,,,,,,FALSE,,TRUE,FALSE,Check again for updated selection
401,Joy Mart Discount,"3029 Wabash Ave, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.049723,-118.195777,,,,,,,,,,"Joy Mart Discount 3029 Wabash Ave, Los Angeles, CA 90063",(323) 264-3502,,Convenience Store,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
402,Nicos Market,"2707 Lancaster Ave, Los Angeles, CA 90033",null,null,TRUE,FALSE,null,null,34.057929,-118.196469,,,,,,,,,,"Nicos Market 2707 Lancaster Ave, Los Angeles, CA 90033",(323) 225-3324,,Grocery,,,,LOW,FALSE,,TRUE,FALSE,
403,Azteca 99 Cents Plus,"446 1/2 E 41st St #1662, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.009088,-118.267525,,,,,,,,,,"Azteca 99 Cents Plus 446 1/2 E 41st St #1662, Los Angeles, CA 90011",(323) 235-2070,,Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
404,Lincoln Park Market,"3733 N Mission Rd, Los Angeles, CA 90031",null,null,TRUE,FALSE,null,null,34.069124,-118.200526,,,,,,,,,,"Lincoln Park Market 3733 N Mission Rd, Los Angeles, CA 90031",(323) 276-9383,,Convenience Store,NONE,NONE,NONE,NONE,TRUE,Liquor Store,FALSE,FALSE,
405,Mercado El Oaxaqueno,"263 S Alexandria Ave, Los Angeles, CA 90004",null,null,TRUE,FALSE,null,null,34.069245,-118.298293,,,,,,,,,,"Mercado El Oaxaqueno 263 S Alexandria Ave, Los Angeles, CA 90004",(213) 380-0690,,Grocery,HIGH,HIGH,NONE,HIGH,FALSE,,FALSE,FALSE,
406,M.A.C.7 Mini Super Mart,"3859 Broadway Pl, Los Angeles, CA 90037",null,null,TRUE,FALSE,null,null,34.012395,-118.277058,,,,,,,,,,"M.A.C.7 Mini Super Mart 3859 Broadway Pl, Los Angeles, CA 90037",,,Convenience Store,,,,,FALSE,,TRUE,FALSE,
407,Harry's Market,"4101 San Pedro St, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.009192,-118.269468,,,,,,,,,,"Harry's Market 4101 San Pedro St, Los Angeles, CA 90011",(323) 231-0103,,,,,,,FALSE,,TRUE,FALSE,
408,Family Market,"4267 Ascot Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.005869,-118.249939,,,,,,,,,,"Family Market 4267 Ascot Ave, Los Angeles, CA 90011",(323) 233-8801,,,,,,,FALSE,,TRUE,FALSE,
409,Marce's Mini Market,"4162 S Avalon Blvd, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.007778,-118.264928,,,,,,,,,,"Marce's Mini Market 4162 S Avalon Blvd, Los Angeles, CA 90011",,,,,,,,FALSE,,FALSE,TRUE,
410,C & C Market,"3300 E 8th St, Los Angeles, CA 90023",null,null,TRUE,FALSE,null,null,34.022293,-118.206928,,,,,,,,,,"C & C Market 3300 E 8th St, Los Angeles, CA 90023",(323) 265-4664,,,,,,,FALSE,,FALSE,FALSE,
411,Smart & Final #456,"3607 S Vermont Ave, Los Angeles, CA 90007",null,null,TRUE,FALSE,null,null,34.022834,-118.292264,,,,,,,,,,"Smart & Final #456 3607 S Vermont Ave, Los Angeles, CA 90007",(323) 265-4664,,Big Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
412,A's Corner,"2901 Marengo St, Los Angeles, CA 90033",null,null,TRUE,FALSE,null,null,34.054643,-118.194735,,,,,,,,,,"A's Corner 2901 Marengo St, Los Angeles, CA 90033",,,,,,,,TRUE,Liquor Store,TRUE,FALSE,
413,Ashley Mini Market & 99 Cents,"4314 Ascot Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.005371,-118.249651,,,,,,,,,,"Ashley Mini Market & 99 Cents 4314 Ascot Ave, Los Angeles, CA 90011",(323) 233-8801,,,,,,,FALSE,,FALSE,FALSE,
414,"H.L. Foodservice, Co.","2920 Pico Blvd, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.04691,-118.303774,,,,,,,,,,"H.L. Foodservice, Co. 2920 Pico Blvd, Los Angeles, CA 90006",(323) 235-1999,,Other,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
415,El Azteca Market,"4031 S Main St, Los Angeles, CA 90037",null,null,TRUE,FALSE,null,null,34.010205,-118.274235,,,,,,,,,,"El Azteca Market 4031 S Main St, Los Angeles, CA 90037",,,Grocery,LOW,LOW,NONE,NONE,FALSE,,FALSE,FALSE,
416,Central Avenue Farmers' Market,"4301 S Central Ave, Los Angeles, CA 90011",https://foodaccessla.org/central-ave,null,TRUE,TRUE,null,null,34.005519,-118.256774,,,,,,,,,,"Central Avenue Farmers' Market 4301 S Central Ave, Los Angeles, CA 90011",(323) 463-3171,,Farmer's Market,HIGH,HIGH,LOW,NONE,FALSE,,FALSE,FALSE,Thursday	9 AM–2 PM
417,99 Cents Only Store #83,"3600 Sunset Blvd, Los Angeles, CA 90026",null,null,TRUE,FALSE,null,null,34.08999,-118.27736,,,,,,,,,,"99 Cents Only Store #83 3600 Sunset Blvd, Los Angeles, CA 90026",,,Big Grocery,HIGH,HIGH,HIGH,NONE,FALSE,,FALSE,FALSE,
418,Mavi Market,"1674 1/2 W Adams Blvd, Los Angeles, CA 90007",null,null,TRUE,FALSE,null,null,34.032564,-118.299816,,,,,,,,,,"Mavi Market 1674 1/2 W Adams Blvd, Los Angeles, CA 90007",(323) 998-0447,,Grocery,LOW,LOW,NONE,HIGH,FALSE,,FALSE,FALSE,need a trip
419,Coronado Meat Market,"4228 S Avalon Blvd, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.006754,-118.26487,,,,,,,,,,"Coronado Meat Market 4228 S Avalon Blvd, Los Angeles, CA 90011",(323) 846-8291,,Meat,LOW,LOW,NONE,HIGH,FALSE,,FALSE,FALSE,
420,Yummy,"3607 Sunset Blvd, Los Angeles, CA 90026",null,null,TRUE,FALSE,null,null,34.090354,-118.276937,,,,,,,,,,"Yummy 3607 Sunset Blvd, Los Angeles, CA 90026",(323) 912-9188,,Grocery,HIGH,HIGH,LOW,LOW,FALSE,,FALSE,FALSE,
421,La Fuente 99 Cents Plus Store,"272 Normandie Ave, Los Angeles, CA 90004",null,null,TRUE,FALSE,null,null,34.069402,-118.299823,,,,,,,,,,"La Fuente 99 Cents Plus Store 272 Normandie Ave, Los Angeles, CA 90004",(213) 381-9211,,Convenience Store,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
422,Andrea's Water & Mini Market,"3115 Wabash Ave, Los Angeles, CA 90063",null,null,TRUE,FALSE,null,null,34.048818,-118.193804,,,,,,,,,,"Andrea's Water & Mini Market 3115 Wabash Ave, Los Angeles, CA 90063",(323) 406-2191,,Grocery,NONE,NONE,LOW,NONE,FALSE,,FALSE,FALSE,
423,Virgil Square Market,"721 N Virgil Ave, Los Angeles, CA 90029",null,null,TRUE,FALSE,null,null,34.084293,-118.287058,,,,,,,,,,"Virgil Square Market 721 N Virgil Ave, Los Angeles, CA 90029",(323) 662-5694,,Grocery,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
424,Lupitas Market,"803 Cypress Ave, Los Angeles, CA 90065",null,null,TRUE,FALSE,null,null,34.091747,-118.223883,,,,,,,,,,"Lupitas Market 803 Cypress Ave, Los Angeles, CA 90065",(323) 332-2246,,Grocery,HIGH,HIGH,LOW,HIGH,FALSE,,FALSE,FALSE,
425,Smart & Final #364,"2949 Pico Blvd, Los Angeles, CA 90006",null,null,TRUE,FALSE,null,null,34.047546,-118.304779,,,,,,,,,,"Smart & Final #364 2949 Pico Blvd, Los Angeles, CA 90006",,,Big Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
426,Paloma Market,"4075 S Main St, Los Angeles, CA 90037",null,null,TRUE,FALSE,null,null,34.009391,-118.274246,,,,,,,,,,"Paloma Market 4075 S Main St, Los Angeles, CA 90037",(323) 521-1822,,Grocery,HIGH,HIGH,LOW,NONE,FALSE,,FALSE,FALSE,
427,Sanchez Meat Market Inc,"4128 Wall St, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.008298,-118.271478,,,,,,,,,,"Sanchez Meat Market Inc 4128 Wall St, Los Angeles, CA 90011",(310) 391-3640,,Grocery,HIGH,HIGH,LOW,HIGH,FALSE,,FALSE,FALSE,
428,Dollar Giant,"4000 W 3rd St, Los Angeles, CA 90020",null,null,TRUE,FALSE,null,null,34.068834,-118.300577,,,,,,,,,,"Dollar Giant 4000 W 3rd St, Los Angeles, CA 90020",(213) 302-2808,,Convenience Store,NONE,NONE,LOW,NONE,FALSE,,FALSE,FALSE,
429,Junior Mini Market,"4310 McKinley Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.005325,-118.260645,,,,,,,,,,"Junior Mini Market 4310 McKinley Ave, Los Angeles, CA 90011",,,,,,,,FALSE,,TRUE,FALSE,
430,Don Cangrejo Market,"3444 W 8th St, Los Angeles, CA 90005",null,null,TRUE,FALSE,null,null,34.057557,-118.304679,,,,,,,,,,"Don Cangrejo Market 3444 W 8th St, Los Angeles, CA 90005",,,Grocery,LOW,LOW,LOW,NONE,FALSE,,FALSE,FALSE,
431,Silver Lake Cfm,"1500 Griffith Park Blvd, Los Angeles, CA 90026",null,null,TRUE,FALSE,null,null,34.090881,-118.27744,,,,,,,,,,"Silver Lake Cfm 1500 Griffith Park Blvd, Los Angeles, CA 90026",2134844002,,Farmer's Market,HIGH,HIGH,LOW,NONE,FALSE,,FALSE,FALSE,
432,Avenue 33 Farm,"264 E Ave 33, Los Angeles, CA 90031",https://ave33farm.com/,null,TRUE,FALSE,null,null,34.083794,-118.209741,,,,,,,,,,"Avenue 33 Farm 264 E Ave 33, Los Angeles, CA 90031",,,Farmer's Market,HIGH,HIGH,NONE,NONE,FALSE,,FALSE,FALSE,
433,Latino Dollar Store,"774 N Virgil Ave, Los Angeles, CA 90029",null,null,TRUE,FALSE,null,null,34.085421,-118.286624,,,,,,,,,,"Latino Dollar Store 774 N Virgil Ave, Los Angeles, CA 90029",,,,,,,,FALSE,,TRUE,FALSE,
434,Somang Corporation,"3378 Griffin Ave, Los Angeles, CA 90031",null,null,TRUE,FALSE,null,null,34.08514,-118.211383,,,,,,,,,,"Somang Corporation 3378 Griffin Ave, Los Angeles, CA 90031",,,Convenience Store,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
435,Mother's Nutritional Center #430,"4353 S Central Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.004541,-118.256833,,,,,,,,,,"Mother's Nutritional Center #430 4353 S Central Ave, Los Angeles, CA 90011",,,Grocery,HIGH,HIGH,HIGH,LOW,FALSE,,FALSE,FALSE,
436,Virgil Market Llc,"780 N Virgil Ave, Los Angeles, CA 90029",null,null,TRUE,FALSE,null,null,34.085534,-118.286613,,,,,,,,,,"Virgil Market Llc 780 N Virgil Ave, Los Angeles, CA 90029",,,,,,,,TRUE,Liquor Store,FALSE,FALSE,
437,Vallarta Supermarkets #25,"3425 Whittier Blvd, Los Angeles, CA 90023",null,null,TRUE,FALSE,null,null,34.02782,-118.200165,,,,,,,,,,"Vallarta Supermarkets #25 3425 Whittier Blvd, Los Angeles, CA 90023",(323) 980-4400,,Big Grocery,HIGH,HIGH,HIGH,HIGH,FALSE,,FALSE,FALSE,
438,Moises Mini Market,"1401 E Vernon Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.004044,-118.24982,,,,,,,,,,"Moises Mini Market 1401 E Vernon Ave, Los Angeles, CA 90011",,,,,,,,FALSE,,TRUE,FALSE,
439,East Vernon Market,"1301 E Vernon Ave, Los Angeles, CA 90011",null,null,TRUE,FALSE,null,null,34.004085,-118.252,,,,,,,,,,"East Vernon Market 1301 E Vernon Ave, Los Angeles, CA 90011",(323) 232-8447,,Grocery,NONE,NONE,NONE,NONE,FALSE,,FALSE,FALSE,
440,Prime Poultry,"1713 E Vernon Ave, Los Angeles, CA 90058",null,null,TRUE,FALSE,null,null,34.00437,-118.242325,,,,,,,,,,"Prime Poultry 1713 E Vernon Ave, Los Angeles, CA 90058",(323) 231-5341,,Meat,NONE,NONE,NONE,HIGH,FALSE,,FALSE,FALSE,
441,New Vernon Rancho Market,"1713 E Vernon Ave, Los Angeles, CA 90058",null,null,TRUE,FALSE,null,null,34.004369,-118.242324,,,,,,,,,,"New Vernon Rancho Market 1713 E Vernon Ave, Los Angeles, CA 90058",(323) 231-5200,,Grocery,HIGH,HIGH,HIGH,LOW,FALSE,,FALSE,FALSE,
442,Pescaderia Puerto El Triunfo,"1713 E Vernon Ave, Los Angeles, CA 90058",null,null,TRUE,FALSE,null,null,34.004369,-118.242324,,,,,,,,,,"Pescaderia Puerto El Triunfo 1713 E Vernon Ave, Los Angeles, CA 90058",(323) 234-8999,,Restaurant,LOW,LOW,LOW,NONE,FALSE,,FALSE,FALSE,
443,Gran Dollar Store & More,"4030 Beverly Blvd, Los Angeles, CA 90004",null,null,TRUE,FALSE,null,null,34.076174,-118.296873,,,,,,,,,,"Gran Dollar Store & More 4030 Beverly Blvd, Los Angeles, CA 90004",(213) 487-4567,,Other,LOW,LOW,LOW,LOW,TRUE,Dollar Store,FALSE,FALSE,
444,El Lechero Milkman Market,"4025 Beverly Blvd, Los Angeles, CA 90004",null,null,TRUE,FALSE,null,null,34.076437,-118.296678,,,,,,,,,,"El Lechero Milkman Market 4025 Beverly Blvd, Los Angeles, CA 90004",(323) 644-2789,,Grocery,LOW,LOW,LOW,LOW,FALSE,,FALSE,FALSE,
