id,locationName,address,hasEBT,hasMarketMatch,rewards,coupons,position__lat,position__long,season_1_start,season_1_end,season_2_start,season_2_end,days,frequency,time_open,time_close,sylmarDistance,searchLink,phoneNumber,websiteURL,storeType,freshFruit,freshVegetables,freshDairy,unprocessedMeat,flagged,flagReason,noInfo,permanentlyClosed,comments
391,City Market #3,"20903 Roscoe Blvd, Canoga Park, CA 91304",TRUE,FALSE,null,null,34.220422,-118.588871,,,,,,,,,14603,"City Market #3 20903 Roscoe Blvd, Canoga Park, CA 91304",null,null,,,,,,FALSE,,FALSE,FALSE,
388,Samir's Gift & Grocery,"20254 Saticoy St, Winnetka, CA 91306",TRUE,FALSE,null,null,34.208153,-118.574931,,,,,,,,,14626,"Samir's Gift & Grocery 20254 Saticoy St, Winnetka, CA 91306",null,null,,,,,,FALSE,,FALSE,FALSE,
392,Billa Market #1,"20914 Roscoe Blvd, Canoga Park, CA 91304",TRUE,FALSE,null,null,34.219153,-118.589178,,,,,,,,,14716,"Billa Market #1 20914 Roscoe Blvd, Canoga Park, CA 91304",null,null,,,,,,FALSE,,FALSE,FALSE,
395,Island Pacific Supermarket #20922,"20922 Roscoe Blvd, Canoga Park, CA 91304",TRUE,FALSE,null,null,34.219059,-118.589372,,,,,,,,,14736,"Island Pacific Supermarket #20922 20922 Roscoe Blvd, Canoga Park, CA 91304",null,null,,,,,,FALSE,,FALSE,FALSE,
344,Ferncola Market,"7636 San Fernando Rd, Sun Valley, CA 91352",TRUE,FALSE,null,null,34.210462,-118.355178,,,,,,,,,14773,"Ferncola Market 7636 San Fernando Rd, Sun Valley, CA 91352",null,null,,,,,,FALSE,,FALSE,FALSE,
424,Canyon Car Wash Petroleum Inc,"23105 Valencia Blvd, Santa Clarita, CA 91355",TRUE,FALSE,null,null,34.423213,-118.541259,,,,,,,,,14781,"Canyon Car Wash Petroleum Inc 23105 Valencia Blvd, Santa Clarita, CA 91355",null,null,,,,,,FALSE,,FALSE,FALSE,
345,Vallarta Supermarket,"10950 Sherman Way, Burbank, CA 91505",TRUE,FALSE,null,null,34.200454,-118.367926,,,,,,,,,14835,"Vallarta Supermarket 10950 Sherman Way, Burbank, CA 91505",null,null,,,,,,FALSE,,FALSE,FALSE,
350,Famous Market,"6530 Lankershim Blvd, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.189313,-118.387327,,,,,,,,,14864,"Famous Market 6530 Lankershim Blvd, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
351,Sweet 1 Bakery #2,"6530 Lankershim Blvd, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.189313,-118.387327,,,,,,,,,14864,"Sweet 1 Bakery #2 6530 Lankershim Blvd, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
360,Visa Convenient  Market,"14900 Burbank Blvd #105, Sherman Oaks, CA 91411",TRUE,FALSE,null,null,34.171862,-118.457807,,,,,,,,,14864,"Visa Convenient  Market 14900 Burbank Blvd #105, Sherman Oaks, CA 91411",null,null,,,,,,FALSE,,FALSE,FALSE,
427,Vons #3325,"Bouquet Creek Trail, Santa Clarita, CA",TRUE,FALSE,null,null,34.425542,-118.538088,,,,,,,,,14883,"Vons #3325 Bouquet Creek Trail, Santa Clarita, CA",null,null,,,,,,FALSE,,FALSE,FALSE,
430,99 Cents Only Store #330,"23314 Valencia Blvd, Santa Clarita, CA 91355",TRUE,FALSE,null,null,34.422378,-118.54594,,,,,,,,,14901,"99 Cents Only Store #330 23314 Valencia Blvd, Santa Clarita, CA 91355",null,null,,,,,,FALSE,,FALSE,FALSE,
353,Yuca's Meat Inc,"11300 Vanowen St, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.193518,-118.377045,,,,,,,,,14965,"Yuca's Meat Inc 11300 Vanowen St, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,Bargain store
364,Harvest Market,"14055 Burbank Blvd, Van Nuys, CA 91401",TRUE,FALSE,null,null,34.172488,-118.43963,,,,,,,,,14991,"Harvest Market 14055 Burbank Blvd, Van Nuys, CA 91401",null,null,,,,,,FALSE,,FALSE,FALSE,Bakery
403,Dollar King #14,"20141 Sherman Way, Winnetka, CA 91306",TRUE,FALSE,null,null,34.201935,-118.572594,,,,,,,,,15005,"Dollar King #14 20141 Sherman Way, Winnetka, CA 91306",null,null,,,,,,FALSE,,FALSE,FALSE,
367,Ralphs,"14440 Burbank Blvd, Sherman Oaks, CA 91401",TRUE,FALSE,null,null,34.171375,-118.447068,,,,,,,,,15011,"Ralphs 14440 Burbank Blvd, Sherman Oaks, CA 91401",null,null,,,,,,FALSE,,FALSE,FALSE,No fresh food
356,Aragats Market,"11748 Victory Blvd, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.186444,-118.38945,,,,,,,,,15047,"Aragats Market 11748 Victory Blvd, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,Primarily meat
358,Trader Joe's #252,"6130 Laurel Canyon Blvd, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.183365,-118.396599,,,,,,,,,15052,"Trader Joe's #252 6130 Laurel Canyon Blvd, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
402,Vallarta Supermarket,"19725 Vanowen St, Winnetka, CA 91306",TRUE,FALSE,null,null,34.195071,-118.562837,,,,,,,,,15059,"Vallarta Supermarket 19725 Vanowen St, Winnetka, CA 91306",null,null,,,,,,FALSE,,FALSE,FALSE,
359,Olive Fresh Garden,"12521 Oxnard St, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.179739,-118.406041,,,,,,,,,15068,"Olive Fresh Garden 12521 Oxnard St, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
369,King Of India Grocery & Spices,"14060 Burbank Blvd, Sherman Oaks, CA 91401",TRUE,FALSE,null,null,34.171763,-118.439651,,,,,,,,,15070,"King Of India Grocery & Spices 14060 Burbank Blvd, Sherman Oaks, CA 91401",null,null,,,,,,FALSE,,FALSE,FALSE,"Pictures say they do, but phone call don't"
361,J & C Food Store,"12465 Oxnard St, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.179806,-118.40506,,,,,,,,,15095,"J & C Food Store 12465 Oxnard St, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
416,The Salvation Army Arcc,"21375 Roscoe Blvd, Canoga Park, CA 91304",TRUE,FALSE,null,null,34.220161,-118.596161,,,,,,,,,15139,"The Salvation Army Arcc 21375 Roscoe Blvd, Canoga Park, CA 91304",null,null,,,,,,FALSE,,FALSE,FALSE,
393,Mega Glatt Kosher Mart,"6114 Reseda Blvd, Reseda, CA 91335",TRUE,FALSE,null,null,34.181205,-118.535795,,,,,,,,,15153,"Mega Glatt Kosher Mart 6114 Reseda Blvd, Reseda, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,Limited photo selection
362,N & K Inc,"11680 Victory Blvd, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.186298,-118.387168,,,,,,,,,15163,"N & K Inc 11680 Victory Blvd, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,Check again for updated selection
439,Trader Joe's,"26517 Bouquet Canyon Rd, Santa Clarita, CA 91350",TRUE,FALSE,null,null,34.428568,-118.53828,,,,,,,,,15194,"Trader Joe's 26517 Bouquet Canyon Rd, Santa Clarita, CA 91350",null,null,,,,,,FALSE,,FALSE,FALSE,
408,Victory Produce International Inc.,"19801 Vanowen St, Winnetka, CA 91306",TRUE,FALSE,null,null,34.19436,-118.564536,,,,,,,,,15215,"Victory Produce International Inc. 19801 Vanowen St, Winnetka, CA 91306",null,null,,,,,,FALSE,,FALSE,FALSE,
365,Mi Tiendita Latino Mini Mart,"11642 Victory Blvd, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.18635,-118.38581,,,,,,,,,15219,"Mi Tiendita Latino Mini Mart 11642 Victory Blvd, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
420,Rocket #239,"8301 Canoga Ave, Canoga Park, CA 91304",TRUE,FALSE,null,null,34.220543,-118.597727,,,,,,,,,15225,"Rocket #239 8301 Canoga Ave, Canoga Park, CA 91304",null,null,,,,,,FALSE,,FALSE,FALSE,
443,Seafood City Supermarket #30,"26579 Bouquet Canyon Rd, Santa Clarita, CA 91350",TRUE,FALSE,null,null,34.429722,-118.536479,,,,,,,,,15241,"Seafood City Supermarket #30 26579 Bouquet Canyon Rd, Santa Clarita, CA 91350",null,null,,,,,,FALSE,,FALSE,FALSE,
410,Vons,"19333 Victory Blvd, Tarzana, CA 91335",TRUE,FALSE,null,null,34.187677,-118.554537,,,,,,,,,15325,"Vons 19333 Victory Blvd, Tarzana, CA 91335",null,null,,,,,,FALSE,,FALSE,FALSE,
404,Bazaar Market,"6022 Reseda Blvd, Tarzana, CA 91356",TRUE,FALSE,null,null,34.179329,-118.535788,,,,,,,,,15343,"Bazaar Market 6022 Reseda Blvd, Tarzana, CA 91356",null,null,,,,,,FALSE,,FALSE,FALSE,
418,Smart & Final #512,"7224 Mason Ave, Winnetka, CA 91306",TRUE,FALSE,null,null,34.202006,-118.578613,,,,,,,,,15361,"Smart & Final #512 7224 Mason Ave, Winnetka, CA 91306",null,null,,,,,,FALSE,,FALSE,FALSE,
406,Reseda Fresh Market,"6023 Reseda Blvd, Tarzana, CA 91356",TRUE,FALSE,null,null,34.179343,-118.536779,,,,,,,,,15379,"Reseda Fresh Market 6023 Reseda Blvd, Tarzana, CA 91356",null,null,,,,,,FALSE,,FALSE,FALSE,
469,Sprouts Farmers Market #218,"24285 Magic Mountain Pkwy, Santa Clarita, CA 91355",TRUE,FALSE,null,null,34.420755,-118.560613,,,,,,,,,15445,"Sprouts Farmers Market #218 24285 Magic Mountain Pkwy, Santa Clarita, CA 91355",null,null,,,,,,FALSE,,FALSE,FALSE,
429,Vallarta Supermarket #12,"21555 Roscoe Blvd, Canoga Park, CA 91304",TRUE,FALSE,null,null,34.220286,-118.600858,,,,,,,,,15470,"Vallarta Supermarket #12 21555 Roscoe Blvd, Canoga Park, CA 91304",null,null,,,,,,FALSE,,FALSE,FALSE,
374,La Vaquita Market,"8045 Foothill Blvd, Sunland-Tujunga, CA 91040",TRUE,FALSE,null,null,34.259889,-118.308546,,,,,,,,,15480,"La Vaquita Market 8045 Foothill Blvd, Sunland-Tujunga, CA 91040",null,null,,,,,,FALSE,,FALSE,FALSE,
412,"Tarzana Treatment Centers, Inc.","18646 Oxnard St, Tarzana, CA 91356",TRUE,FALSE,null,null,34.179501,-118.539853,,,,,,,,,15482,"Tarzana Treatment Centers, Inc. 18646 Oxnard St, Tarzana, CA 91356",null,null,,,,,,FALSE,,FALSE,FALSE,
473,Target Store,"24425 Magic Mountain Pkwy, Valencia, CA 91355",TRUE,FALSE,null,null,34.421066,-118.561584,,,,,,,,,15524,"Target Store 24425 Magic Mountain Pkwy, Valencia, CA 91355",null,null,,,,,,FALSE,,FALSE,FALSE,
380,Rite Aid,"11350 Victory Blvd, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.186436,-118.378746,,,,,,,,,15543,"Rite Aid 11350 Victory Blvd, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
409,Trader Joe's,"17640 Burbank Blvd, Encino, CA 91316",TRUE,FALSE,null,null,34.171794,-118.51777,,,,,,,,,15543,"Trader Joe's 17640 Burbank Blvd, Encino, CA 91316",null,null,,,,,,FALSE,,FALSE,FALSE,Thursday	9 AM–2 PM
377,Super Store  24,"8021 Foothill Blvd, Sunland-Tujunga, CA 91040",TRUE,FALSE,null,null,34.259841,-118.307701,,,,,,,,,15556,"Super Store  24 8021 Foothill Blvd, Sunland-Tujunga, CA 91040",null,null,,,,,,FALSE,,FALSE,FALSE,
379,Skyline Market,"10760 Vanowen St, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.193518,-118.36574,,,,,,,,,15569,"Skyline Market 10760 Vanowen St, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,need a trip
382,Meat Master Inc.,"10703 Vanowen St, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.194226,-118.364428,,,,,,,,,15580,"Meat Master Inc. 10703 Vanowen St, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,
383,Pacific Coast Food,"10703 Vanowen St, North Hollywood, CA 91605",TRUE,FALSE,null,null,34.194226,-118.364428,,,,,,,,,15580,"Pacific Coast Food 10703 Vanowen St, North Hollywood, CA 91605",null,null,,,,,,FALSE,,FALSE,FALSE,
457,Grocery Outlet Of Santa Clarita #463,"19355 Plum Canyon Rd, Santa Clarita, CA 91350",TRUE,FALSE,null,null,34.445339,-118.472178,,,,,,,,,15613,"Grocery Outlet Of Santa Clarita #463 19355 Plum Canyon Rd, Santa Clarita, CA 91350",null,null,,,,,,FALSE,,FALSE,FALSE,
387,Superior Grocers,"6140 Lankershim Blvd, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.182682,-118.383995,,,,,,,,,15657,"Superior Grocers 6140 Lankershim Blvd, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
389,Target Store,"11051 Victory Blvd, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.188561,-118.371396,,,,,,,,,15714,"Target Store 11051 Victory Blvd, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
390,North Hollywood Market,"6052 Lankershim Blvd, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.181416,-118.38409,,,,,,,,,15776,"North Hollywood Market 6052 Lankershim Blvd, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
440,Valley Cork N' Bottle Shop,"7801 Canoga Ave, Canoga Park, CA 91304",TRUE,FALSE,null,null,34.212386,-118.598135,,,,,,,,,15832,"Valley Cork N' Bottle Shop 7801 Canoga Ave, Canoga Park, CA 91304",null,null,,,,,,FALSE,,FALSE,FALSE,
398,"Le Market, Inc","12516 Burbank Blvd, Valley Village, CA 91607",TRUE,FALSE,null,null,34.171963,-118.4059,,,,,,,,,15878,"Le Market, Inc 12516 Burbank Blvd, Valley Village, CA 91607",null,null,,,,,,FALSE,,FALSE,FALSE,
455,Grocery Outlet Of Canoga Park #433,"8230 Topanga Canyon Blvd, Canoga Park, CA 91304",TRUE,FALSE,null,null,34.218976,-118.605435,,,,,,,,,15893,"Grocery Outlet Of Canoga Park #433 8230 Topanga Canyon Blvd, Canoga Park, CA 91304",null,null,,,,,,FALSE,,FALSE,FALSE,
401,Spice Plus Restaurant And Grocery,"12411 Burbank Blvd, Valley Village, CA 91607",TRUE,FALSE,null,null,34.172531,-118.403577,,,,,,,,,15897,"Spice Plus Restaurant And Grocery 12411 Burbank Blvd, Valley Village, CA 91607",null,null,,,,,,FALSE,,FALSE,FALSE,
394,Noho Bazaar,"10943 Victory Blvd, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.187253,-118.369448,,,,,,,,,15935,"Noho Bazaar 10943 Victory Blvd, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
453,99 Cent Plus Store,"21315 Saticoy St, Canoga Park, CA 91304",TRUE,FALSE,null,null,34.208924,-118.596186,,,,,,,,,15953,"99 Cent Plus Store 21315 Saticoy St, Canoga Park, CA 91304",null,null,,,,,,FALSE,,FALSE,FALSE,
396,Le Bon Patissiere Bakery,"10931 Victory Blvd, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.187036,-118.369297,,,,,,,,,15963,"Le Bon Patissiere Bakery 10931 Victory Blvd, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
397,99 Cents Only Store #230,"10911 Victory Blvd, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.187183,-118.368931,,,,,,,,,15969,"99 Cents Only Store #230 10911 Victory Blvd, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
490,Albertsons,"27631 Bouquet Canyon Rd, Saugus, CA 91350",TRUE,FALSE,null,null,34.444093,-118.512124,,,,,,,,,15998,"Albertsons 27631 Bouquet Canyon Rd, Saugus, CA 91350",null,null,,,,,,FALSE,,FALSE,FALSE,
399,Foothill Market & Deli,"7802 Foothill Blvd, Sunland-Tujunga, CA 91040",TRUE,FALSE,null,null,34.258992,-118.302883,,,,,,,,,16006,"Foothill Market & Deli 7802 Foothill Blvd, Sunland-Tujunga, CA 91040",null,null,,,,,,FALSE,,FALSE,FALSE,
400,Meat Guys,"7802 Foothill Blvd, Sunland-Tujunga, CA 91040",TRUE,FALSE,null,null,34.258992,-118.302883,,,,,,,,,16006,"Meat Guys 7802 Foothill Blvd, Sunland-Tujunga, CA 91040",null,null,,,,,,FALSE,,FALSE,FALSE,
411,Rocket #637,"12903 W Magnolia Blvd, Sherman Oaks, CA 91423",TRUE,FALSE,null,null,34.165057,-118.426903,,,,,,,,,16039,"Rocket #637 12903 W Magnolia Blvd, Sherman Oaks, CA 91423",null,null,,,,,,FALSE,,FALSE,FALSE,
470,City Market #13,"22107 Roscoe Blvd, Canoga Park, CA 91304",TRUE,FALSE,null,null,34.220045,-118.608679,,,,,,,,,16062,"City Market #13 22107 Roscoe Blvd, Canoga Park, CA 91304",null,null,,,,,,FALSE,,FALSE,FALSE,
471,Vallarta Supermarket #112,"8201 Topanga Canyon Blvd, Canoga Park, CA 91304",TRUE,FALSE,null,null,34.218271,-118.607332,,,,,,,,,16080,"Vallarta Supermarket #112 8201 Topanga Canyon Blvd, Canoga Park, CA 91304",null,null,,,,,,FALSE,,FALSE,FALSE,
502,Santa Clarita Valley Produce #3,"23975 Newhall Ranch Rd, Santa Clarita, CA 91355",TRUE,FALSE,null,null,34.430405,-118.55547,,,,,,,,,16109,"Santa Clarita Valley Produce #3 23975 Newhall Ranch Rd, Santa Clarita, CA 91355",null,null,,,,,,FALSE,,FALSE,FALSE,
405,Rose Market,"11470 Oxnard St, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.179217,-118.38139,,,,,,,,,16111,"Rose Market 11470 Oxnard St, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
462,Hoa Viet Oriental Market,"21001 Sherman Way, Canoga Park, CA 91303",TRUE,FALSE,null,null,34.202215,-118.591014,,,,,,,,,16125,"Hoa Viet Oriental Market 21001 Sherman Way, Canoga Park, CA 91303",null,null,,,,,,FALSE,,FALSE,FALSE,
595,Sherman Oaks Hospital Certified Farmers' Market,"4929 Van Nuys Blvd., Sherman Oaks, 91403",FALSE,TRUE,null,null,34.160285,-118.458268,Year Round,null,null,null,Tuesday,null,10:00:00,14:00:00,16148,"Sherman Oaks Hospital Certified Farmers' Market 4929 Van Nuys Blvd., Sherman Oaks, 91403",null,null,,,,,,FALSE,,FALSE,FALSE,
407,Vons,"7789 Foothill Blvd, Tujunga, CA 91042",TRUE,FALSE,null,null,34.259065,-118.301079,,,,,,,,,16160,"Vons 7789 Foothill Blvd, Tujunga, CA 91042",null,null,,,,,,FALSE,,FALSE,FALSE,
468,Mother's Nutritional Center #600,"21013 Sherman Way, Canoga Park, CA 91303",TRUE,FALSE,null,null,34.201984,-118.591626,,,,,,,,,16183,"Mother's Nutritional Center #600 21013 Sherman Way, Canoga Park, CA 91303",null,null,,,,,,FALSE,,FALSE,FALSE,
413,Fast Stop,"5406 Whitsett Ave, Valley Village, CA 91607",TRUE,FALSE,null,null,34.168881,-118.404832,,,,,,,,,16234,"Fast Stop 5406 Whitsett Ave, Valley Village, CA 91607",null,null,,,,,,FALSE,,FALSE,FALSE,
435,Gelson's Markets,"5500 Reseda Blvd, Tarzana, CA 91356",TRUE,FALSE,null,null,34.170257,-118.534746,,,,,,,,,16234,"Gelson's Markets 5500 Reseda Blvd, Tarzana, CA 91356",null,null,,,,,,FALSE,,FALSE,FALSE,
417,Ralphs Grocery Company,"12921 W Magnolia Blvd, Van Nuys, CA 91423",TRUE,FALSE,null,null,34.165699,-118.414393,,,,,,,,,16279,"Ralphs Grocery Company 12921 W Magnolia Blvd, Van Nuys, CA 91423",null,null,,,,,,FALSE,,FALSE,FALSE,
444,Vons,"18439 Ventura Blvd, Tarzana, CA 91356",TRUE,FALSE,null,null,34.169015,-118.53429,,,,,,,,,16346,"Vons 18439 Ventura Blvd, Tarzana, CA 91356",null,null,,,,,,FALSE,,FALSE,FALSE,
415,Roe-Zee Market,"7670 Foothill Blvd, Tujunga, CA 91042",TRUE,FALSE,null,null,34.256102,-118.299915,,,,,,,,,16369,"Roe-Zee Market 7670 Foothill Blvd, Tujunga, CA 91042",null,null,,,,,,FALSE,,FALSE,FALSE,food truck
447,Ventura Kosher Meats Corp,"18357 Ventura Blvd, Tarzana, CA 91356",TRUE,FALSE,null,null,34.168079,-118.532785,,,,,,,,,16391,"Ventura Kosher Meats Corp 18357 Ventura Blvd, Tarzana, CA 91356",null,null,,,,,,FALSE,,FALSE,FALSE,
445,Everfresh Marketplace,"17977 Ventura Blvd, Encino, CA 91316",TRUE,FALSE,null,null,34.165098,-118.523844,,,,,,,,,16424,"Everfresh Marketplace 17977 Ventura Blvd, Encino, CA 91316",null,null,,,,,,FALSE,,FALSE,FALSE,
434,Smart & Final #477,"16847 Ventura Blvd, Encino, CA 91436",TRUE,FALSE,null,null,34.159954,-118.49999,,,,,,,,,16433,"Smart & Final #477 16847 Ventura Blvd, Encino, CA 91436",null,null,,,,,,FALSE,,FALSE,FALSE,
437,Rasputin International Food Co.,"17159 Ventura Blvd, Encino, CA 91316",TRUE,FALSE,null,null,34.161096,-118.507544,,,,,,,,,16449,"Rasputin International Food Co. 17159 Ventura Blvd, Encino, CA 91316",null,null,,,,,,FALSE,,FALSE,FALSE,
454,Rocket #0227,"18101 Ventura Blvd, Tarzana, CA 91356",TRUE,FALSE,null,null,34.165854,-118.527608,,,,,,,,,16456,"Rocket #0227 18101 Ventura Blvd, Tarzana, CA 91356",null,null,,,,,,FALSE,,FALSE,FALSE,
448,Sangak Bakery Llc Dba Sabzee Market,"17461 Ventura Blvd, Encino, CA 91316",TRUE,FALSE,null,null,34.161675,-118.513245,,,,,,,,,16511,"Sangak Bakery Llc Dba Sabzee Market 17461 Ventura Blvd, Encino, CA 91316",null,null,,,,,,FALSE,,FALSE,FALSE,
485,Vallarta Supermarkets.Com #11,"21208 Sherman Way, Canoga Park, CA 91303",TRUE,FALSE,null,null,34.20056,-118.595026,,,,,,,,,16517,"Vallarta Supermarkets.Com #11 21208 Sherman Way, Canoga Park, CA 91303",null,null,,,,,,FALSE,,FALSE,FALSE,
452,Target Store #T3345,"17401 Ventura Blvd, Encino, CA 91316",TRUE,FALSE,null,null,34.161475,-118.512822,,,,,,,,,16523,"Target Store #T3345 17401 Ventura Blvd, Encino, CA 91316",null,null,,,,,,FALSE,,FALSE,FALSE,
459,The Butcher Shop By Shalom,"18000 Ventura Blvd, Encino, CA 91316",TRUE,FALSE,null,null,34.164284,-118.524894,,,,,,,,,16540,"The Butcher Shop By Shalom 18000 Ventura Blvd, Encino, CA 91316",null,null,,,,,,FALSE,,FALSE,FALSE,
458,Mr Kosher Meat Market,"17922 Ventura Blvd, Encino, CA 91316",TRUE,FALSE,null,null,34.163761,-118.522998,,,,,,,,,16541,"Mr Kosher Meat Market 17922 Ventura Blvd, Encino, CA 91316",null,null,,,,,,FALSE,,FALSE,FALSE,
438,Amazon Fresh #Maf3,"16325 Ventura Blvd, Encino, CA 91436",TRUE,FALSE,null,null,34.157632,-118.489694,,,,,,,,,16545,"Amazon Fresh #Maf3 16325 Ventura Blvd, Encino, CA 91436",null,null,,,,,,FALSE,,FALSE,FALSE,
472,Sri Lankan Delight Inc,"19016 Ventura Blvd, Tarzana, CA 91356",TRUE,FALSE,null,null,34.172104,-118.547845,,,,,,,,,16545,"Sri Lankan Delight Inc 19016 Ventura Blvd, Tarzana, CA 91356",null,null,,,,,,FALSE,,FALSE,FALSE,
421,City Market 21,"7611 Foothill Blvd, Tujunga, CA 91042",TRUE,FALSE,null,null,34.255197,-118.298211,,,,,,,,,16551,"City Market 21 7611 Foothill Blvd, Tujunga, CA 91042",null,null,,,,,,FALSE,,FALSE,FALSE,
426,Rite Aid,"12511 W Magnolia Blvd, Valley Village, CA 91607",TRUE,FALSE,null,null,34.165505,-118.405631,,,,,,,,,16560,"Rite Aid 12511 W Magnolia Blvd, Valley Village, CA 91607",null,null,,,,,,FALSE,,FALSE,FALSE,
423,Ess Service Station #Ck 2211270,"11680 Burbank Blvd, North Hollywood, CA 91601",TRUE,FALSE,null,null,34.171966,-118.387305,,,,,,,,,16568,"Ess Service Station #Ck 2211270 11680 Burbank Blvd, North Hollywood, CA 91601",null,null,,,,,,FALSE,,FALSE,FALSE,
432,Trader Joe's,"14119 Riverside Dr, Sherman Oaks, CA 91423",TRUE,FALSE,null,null,34.157974,-118.440814,,,,,,,,,16568,"Trader Joe's 14119 Riverside Dr, Sherman Oaks, CA 91423",null,null,,,,,,FALSE,,FALSE,FALSE,
422,Vineland Wine Cellar,"6012 Vineland Ave, North Hollywood, CA 91606",TRUE,FALSE,null,null,34.179907,-118.370072,,,,,,,,,16584,"Vineland Wine Cellar 6012 Vineland Ave, North Hollywood, CA 91606",null,null,,,,,,FALSE,,FALSE,FALSE,
460,Super Sal Market,"17630 Ventura Blvd, Encino, CA 91316",TRUE,FALSE,null,null,34.161892,-118.517484,,,,,,,,,16592,"Super Sal Market 17630 Ventura Blvd, Encino, CA 91316",null,null,,,,,,FALSE,,FALSE,FALSE,
486,99 Cent Only Store #400,"6820 De Soto Ave, Canoga Park, CA 91303",TRUE,FALSE,null,null,34.194243,-118.588437,,,,,,,,,16608,"99 Cent Only Store #400 6820 De Soto Ave, Canoga Park, CA 91303",null,null,,,,,,FALSE,,FALSE,FALSE,
464,Ralphs Fresh Fare,"17840 Ventura Blvd, Encino, CA 91316",TRUE,FALSE,null,null,34.162663,-118.521519,,,,,,,,,16616,"Ralphs Fresh Fare 17840 Ventura Blvd, Encino, CA 91316",null,null,,,,,,FALSE,,FALSE,FALSE,
446,Encino #9054,"16358 Ventura Blvd, Encino, CA 91436",TRUE,FALSE,null,null,34.156891,-118.489818,,,,,,,,,16628,"Encino #9054 16358 Ventura Blvd, Encino, CA 91436",null,null,,,,,,FALSE,,FALSE,FALSE,
450,Gelson's Markets,"16450 Ventura Blvd, Encino, CA 91436",TRUE,FALSE,null,null,34.157075,-118.491779,,,,,,,,,16631,"Gelson's Markets 16450 Ventura Blvd, Encino, CA 91436",null,null,,,,,,FALSE,,FALSE,FALSE,
428,"Tashkent, Inc.","5340 Laurel Canyon Blvd, Valley Village, CA 91607",TRUE,FALSE,null,null,34.167882,-118.396251,,,,,,,,,16634,"Tashkent, Inc. 5340 Laurel Canyon Blvd, Valley Village, CA 91607",null,null,,,,,,FALSE,,FALSE,FALSE,
449,Gelson's Markets,"16400 Ventura Blvd, Encino, CA 91436",TRUE,FALSE,null,null,34.156899,-118.490499,,,,,,,,,16635,"Gelson's Markets 16400 Ventura Blvd, Encino, CA 91436",null,null,,,,,,FALSE,,FALSE,FALSE,
477,Rocket #210,"19156 Ventura Blvd, Tarzana, CA 91356",TRUE,FALSE,null,null,34.172105,-118.550381,,,,,,,,,16650,"Rocket #210 19156 Ventura Blvd, Tarzana, CA 91356",null,null,,,,,,FALSE,,FALSE,FALSE,
431,Caviar And Delicatessen,"12512 W Magnolia Blvd, North Hollywood, CA 91607",TRUE,FALSE,null,null,34.164592,-118.405612,,,,,,,,,16656,"Caviar And Delicatessen 12512 W Magnolia Blvd, North Hollywood, CA 91607",null,null,,,,,,FALSE,,FALSE,FALSE,
